#{"t_start": 1611419883.639787, "env_id": "TargetReachingRRBot-v0"}
r,l,t
14573.523722,200,1204.076639
8224.003457,200,1204.307594
9898.631022,200,1204.538369
12762.860205,200,1204.774932
8600.084563,200,1205.007347
6173.220228,200,1205.23916
14897.459503,200,1206.942453
13399.947242,200,1207.175203
12503.745802,200,1207.408004
3351.893725,200,1207.640951
8933.58903,200,1207.873771
8051.08049,200,1208.106691
8945.23011,200,1208.339993
8892.558335,200,1208.573148
14507.170491,200,1208.806695
15239.129509,200,1209.039958
9032.434891,200,1210.757063
13444.032739,200,1210.990247
12062.075037,200,1211.223558
13580.297386,200,1211.456956
14490.768823,200,1211.689789
10452.761336,200,1211.92336
13852.308087,200,1212.157619
14982.802796,200,1212.390552
15040.629226,200,1212.624167
14509.295917,200,1212.857381
7589.577641,200,1214.559288
14574.845645,200,1214.795287
14108.77658,200,1215.031529
8215.979749,200,1215.26486
10949.192674,200,1215.500387
10088.328182,200,1215.734153
10587.745403,200,1215.967624
11259.51654,200,1216.200867
11535.004531,200,1216.433917
12288.978799,200,1216.667173
5286.350055,200,1218.366709
3639.696029,200,1218.600394
7425.864716,200,1218.8337
13043.880079,200,1219.066647
10250.467021,200,1219.301414
12726.521686,200,1219.534419
13576.419068,200,1219.768126
14864.111053,200,1220.005331
8061.291068,200,1220.241374
12375.149227,200,1220.476291
12433.481609,200,1220.709985
5937.879211,200,1222.411005
14715.90993,200,1222.643601
13728.005406,200,1222.876962
9560.071918,200,1223.109678
13457.153763,200,1223.342812
14809.051296,200,1223.576578
11588.715925,200,1223.809746
7487.023227,200,1224.042905
15183.085992,200,1224.275674
5649.59644,200,1224.508999
11918.549109,200,1226.207289
15165.478406,200,1226.437689
7593.351665,200,1226.66821
6687.512296,200,1226.898361
9199.070511,200,1227.129494
12439.461474,200,1227.359492
7585.772245,200,1227.589851
12527.0717,200,1227.819915
11269.892384,200,1228.049838
9932.997876,200,1228.280034
13356.314501,200,1229.955696
8727.471641,200,1230.189824
11868.738239,200,1230.422463
9172.820298,200,1230.653819
14155.993217,200,1230.883738
12539.497111,200,1231.113816
12726.301893,200,1231.343331
14284.93688,200,1231.573051
10046.515293,200,1231.803047
9557.283838,200,1232.03269
12906.394643,200,1233.71164
6205.275203,200,1233.942154
15267.718258,200,1234.172359
12899.608108,200,1234.402326
14542.645333,200,1234.632357
14799.979215,200,1234.863108
13716.048628,200,1235.093083
6556.352068,200,1235.32745
8877.096024,200,1235.56039
10357.961043,200,1235.792167
12382.312703,200,1236.022978
6313.25483,200,1237.705135
7610.334115,200,1237.937026
8410.224561,200,1238.167395
14906.769963,200,1238.397956
14650.189196,200,1238.628253
6725.64637,200,1238.858359
12706.039155,200,1239.089788
13762.043245,200,1239.319957
3426.517071,200,1239.551195
12652.091911,200,1239.781333
6374.135565,200,1241.470688
10978.714406,200,1241.701771
13664.126278,200,1241.933411
13182.450885,200,1242.164719
10399.68126,200,1242.396472
10635.818877,200,1242.627282
15533.318956,200,1242.857426
15000.393499,200,1243.087595
15131.805402,200,1243.318773
10942.890081,200,1243.549602
13033.450744,200,1245.227902
8075.447705,200,1245.461607
13475.631661,200,1245.695372
13312.323224,200,1245.928251
12992.326536,200,1246.159876
7334.610533,200,1246.39047
11181.496658,200,1246.62093
13420.850307,200,1246.851374
9644.772721,200,1247.081484
8683.806961,200,1247.312032
12006.461039,200,1248.993529
9964.313991,200,1249.22404
10150.645812,200,1249.454535
14385.890622,200,1249.684872
6138.636665,200,1249.917079
12563.605286,200,1250.147276
10690.954549,200,1250.378129
12012.476141,200,1250.612525
6963.414509,200,1250.8476
7809.647558,200,1251.079759
13374.01176,200,1252.761522
7465.208987,200,1252.992195
13182.593699,200,1253.222271
9665.24286,200,1253.453343
12289.037515,200,1253.68397
13310.492711,200,1253.914348
13244.969191,200,1254.144983
13033.424637,200,1254.374665
13959.292225,200,1254.605184
15121.245242,200,1254.83573
5046.663701,200,1255.066381
9262.987257,200,1256.766951
14442.118463,200,1256.997552
14596.026102,200,1257.228679
10930.009875,200,1257.459018
13912.019648,200,1257.690627
12239.021764,200,1257.92072
12369.094992,200,1258.151752
13383.451302,200,1258.382323
14603.159383,200,1258.612531
12221.623062,200,1258.842926
14561.856898,200,1260.533243
13208.677986,200,1260.766347
1720.427304,200,1261.001224
7419.387676,200,1261.233395
11685.660557,200,1261.464225
14291.205956,200,1261.694627
10584.081121,200,1261.926188
10889.620321,200,1262.156449
13529.430243,200,1262.387112
12761.36044,200,1262.617461
11569.746445,200,1264.30993
11581.683598,200,1264.542045
5972.578412,200,1264.773106
12397.351171,200,1265.005421
13070.200789,200,1265.235679
12164.311391,200,1265.466175
10036.244076,200,1265.696487
13809.838307,200,1265.934502
7792.347108,200,1266.168353
14174.184231,200,1266.401386
12555.080466,200,1268.097703
12143.84857,200,1268.328194
13210.133963,200,1268.558593
13364.403541,200,1268.788935
10140.162847,200,1269.019498
12068.762724,200,1269.249896
14589.401215,200,1269.480076
12607.789532,200,1269.711506
8053.26978,200,1269.942651
11820.522597,200,1270.173543
8745.227025,200,1270.40388
13501.459812,200,1272.10687
7272.284525,200,1272.337561
9425.554267,200,1272.568876
13330.263217,200,1272.799935
15067.238164,200,1273.03008
11118.383348,200,1273.261409
13103.155325,200,1273.491444
14526.286573,200,1273.722163
12898.572189,200,1273.952995
12327.890162,200,1274.183176
11627.511197,200,1275.873477
5803.750683,200,1276.107124
13032.985895,200,1276.340262
10764.280442,200,1276.572733
10274.175478,200,1276.804352
9865.340135,200,1277.03487
5695.338322,200,1277.265453
3528.84693,200,1277.495729
14255.288576,200,1277.725287
13029.553067,200,1277.956497
8683.23932,200,1279.648845
14839.78933,200,1279.880476
