#{"t_start": 1612193483.2660122, "env_id": "TargetReachingUR5-v0"}
r,l,t
32993.872315,400,6784.853386
39123.155864,400,6785.535305
34352.720029,400,6786.217843
33116.919283,400,6786.90069
38797.234945,400,6787.582876
38555.503752,400,6789.762681
38958.551776,400,6790.442999
36521.530066,400,6791.124775
38203.965662,400,6791.807029
38197.534993,400,6792.489901
38713.470587,400,6794.668107
33888.572488,400,6795.351017
38960.368488,400,6796.034219
34411.722382,400,6796.716599
33270.536035,400,6797.395758
32722.279547,400,6799.539232
39042.553503,400,6800.20941
35153.665079,400,6800.873281
39008.285509,400,6801.53953
38903.780163,400,6802.20593
39033.737321,400,6804.332677
36325.648423,400,6805.011553
38083.809712,400,6805.677507
12940.859692,400,6806.464682
39188.913423,400,6807.008791
38412.919897,400,6807.553702
39155.953964,400,6808.098479
38393.211988,400,6808.644612
31753.514772,400,6809.316988
36138.959185,400,6809.982688
38444.002333,400,6812.111467
38829.934779,400,6812.776626
36467.85122,400,6813.441885
38408.765692,400,6814.106241
36234.085333,400,6814.773143
38654.589868,400,6816.906651
37746.729055,400,6817.574222
38549.240054,400,6818.24152
38961.639132,400,6818.907465
32439.79961,400,6819.573169
38693.303361,400,6821.69018
38497.382821,400,6822.357589
37131.078398,400,6823.023189
39155.42922,400,6823.687298
35132.436151,400,6824.351479
38207.9528,400,6825.012912
38918.297112,400,6827.133569
37649.406026,400,6827.799441
39029.390571,400,6828.463211
35292.3443,400,6829.127148
38237.183288,400,6829.788821
38932.17782,400,6831.909175
39166.608631,400,6832.575111
38923.821267,400,6833.361612
39067.764353,400,6833.905409
39160.272632,400,6834.447583
39025.627188,400,6834.991167
-8882.133461,400,6835.536195
37570.003684,400,6836.207298
37938.806462,400,6836.874125
38838.75193,400,6837.54339
37104.54704,400,6839.665016
38886.872975,400,6840.332191
37875.344407,400,6840.999246
37222.908036,400,6841.666087
38679.88864,400,6842.33172
29994.011786,400,6844.457252
37828.5917,400,6845.121449
37592.941672,400,6845.787901
37678.777818,400,6846.451988
38919.450187,400,6847.117354
32381.790097,400,6849.23596
32759.724581,400,6849.907331
33588.50612,400,6850.575076
32942.2923,400,6851.24091
36830.393545,400,6851.907331
37651.501815,400,6854.014907
27929.891914,400,6854.690688
26326.315028,400,6855.356097
38533.993775,400,6856.021406
38639.697479,400,6856.687079
38915.564481,400,6858.795981
35261.412277,400,6859.469516
39006.826107,400,6860.25977
-10975.217226,400,6860.805072
33383.898708,400,6861.348944
39175.242811,400,6861.890992
38914.687418,400,6862.432476
35495.865032,400,6863.101297
35882.6983,400,6863.766094
29909.561804,400,6864.429598
38763.280307,400,6866.574581
36729.065428,400,6867.254797
33594.080019,400,6867.937685
29290.184873,400,6868.620009
38570.496808,400,6869.301251
35524.221327,400,6869.983133
37708.79242,400,6872.171004
38948.64143,400,6872.852921
38927.682309,400,6873.534059
38673.85667,400,6874.217299
38677.30864,400,6874.899498
38356.139363,400,6877.072103
37290.122018,400,6877.755629
38359.770649,400,6878.437781
39041.228708,400,6879.11875
36874.945913,400,6879.805695
38252.960537,400,6881.998994
38055.522198,400,6882.681584
39062.07419,400,6883.364118
38108.742249,400,6884.045449
36025.551686,400,6884.728212
38538.621443,400,6886.913337
39063.072399,400,6887.715963
39142.400984,400,6888.273098
-11673.402011,400,6888.82976
-11423.780754,400,6889.384766
39055.676549,400,6889.940264
38438.052275,400,6890.625948
35260.135802,400,6891.309347
38230.436371,400,6891.993792
27902.331256,400,6892.677085
29414.407702,400,6894.86477
35751.205944,400,6895.548224
38681.095703,400,6896.228913
25417.735255,400,6896.911334
38525.262105,400,6897.594635
36847.020118,400,6899.781235
37317.720038,400,6900.465059
38923.186959,400,6901.147014
36725.511928,400,6901.829942
37722.911763,400,6902.512436
30278.443533,400,6904.700228
34393.190476,400,6905.377528
31222.181348,400,6906.059676
35357.532455,400,6906.741524
33516.149302,400,6907.424898
38538.145394,400,6909.597242
15284.168467,400,6910.282175
35583.498427,400,6910.963569
37544.643835,400,6911.646259
38432.796592,400,6912.330896
38316.361777,400,6913.012723
37481.828876,400,6913.809999
36528.727589,400,6914.365224
-11639.515879,400,6914.921468
38924.471956,400,6915.478899
36413.703615,400,6916.034823
38892.057786,400,6918.185898
38339.206214,400,6918.851407
27835.511102,400,6919.518948
37848.712267,400,6920.186709
38917.044893,400,6920.849689
30687.974016,400,6922.963007
38808.262277,400,6923.628837
32427.227921,400,6924.290479
26436.689583,400,6924.952674
35311.857346,400,6925.616577
25809.121454,400,6927.718974
34015.565476,400,6928.392861
35805.622531,400,6929.055298
38991.154789,400,6929.720099
37085.679005,400,6930.387895
38258.343147,400,6932.48605
38813.471138,400,6933.159401
38919.310062,400,6933.829445
37638.154722,400,6934.497843
38479.86766,400,6935.163145
38698.413164,400,6937.271322
36437.898525,400,6937.944418
37900.873162,400,6938.624836
38899.784452,400,6939.290539
36314.345697,400,6939.95852
15077.69949,400,6940.745775
37060.48762,400,6941.292515
38800.083017,400,6941.838606
35904.54233,400,6942.385474
39180.267057,400,6942.929984
32738.018479,400,6945.055752
37392.464448,400,6945.722517
38675.607891,400,6946.391722
27669.239398,400,6947.061441
37795.296187,400,6947.731725
38911.719497,400,6949.845688
32011.937008,400,6950.51504
34645.671706,400,6951.183059
38879.316075,400,6951.84914
39042.417688,400,6952.515171
25775.438186,400,6954.63121
38657.70362,400,6955.321476
37810.172092,400,6956.003289
39044.377423,400,6956.684477
34787.801921,400,6957.369149
35693.575712,400,6959.527852
38777.061096,400,6960.219694
32742.334253,400,6960.902342
38350.900885,400,6961.588046
36276.242624,400,6962.269876
28846.43444,400,6962.952673
38483.067739,400,6965.12958
33060.029786,400,6965.815133
39071.298473,400,6966.495952
29559.161786,400,6967.177627
38911.483365,400,6967.974827
38755.237443,400,6968.529047
39148.766591,400,6969.08393
39182.87929,400,6969.640402
39029.086596,400,6970.198506
38658.722961,400,6970.883878
