#{"t_start": 1612267650.040322, "env_id": "TargetReachingUR5-v0"}
r,l,t
-2010.368511,400,321.784525
-1990.0806,400,322.554906
-3617.915379,400,323.327251
-4337.522091,400,324.098579
-7456.789818,400,326.293948
-1993.223708,400,327.07731
-4739.703224,400,327.857901
-3448.949542,400,328.641118
-4650.85074,400,329.544489
-10469.064168,400,330.203383
-7199.647735,400,330.858139
-5626.937825,400,331.520958
1687.951112,400,332.177543
-2022.394382,400,332.961514
-4191.741827,400,335.149161
-7411.575857,400,335.923817
-4892.960234,400,336.697764
545.558912,400,337.467186
-6309.051489,400,338.241677
-8873.775292,400,340.437993
-2937.029715,400,341.220881
-8941.804839,400,341.998427
-2995.923435,400,342.776674
-5539.972281,400,343.557212
-2319.571019,400,345.770309
-2145.172576,400,346.543359
-541.183701,400,347.313114
-16047.863162,400,348.09045
-3084.463468,400,348.86578
-3680.718021,400,351.100284
-6641.781198,400,351.896002
-1846.274464,400,352.687412
-1869.691177,400,353.477876
-2013.550624,400,354.271839
-2101.131766,400,356.503176
-3895.480049,400,357.298229
-1827.810782,400,358.088234
-3351.557156,400,358.884475
-514.803336,400,359.788754
-2787.991517,400,360.45321
-6429.401428,400,361.120915
-5467.729045,400,361.78179
-7576.072482,400,362.445692
-2134.05616,400,363.242342
-8675.726756,400,364.042303
-6876.345553,400,366.245503
-8643.683736,400,367.016358
-6632.171563,400,367.789273
-2179.613536,400,368.561958
-2182.607139,400,369.343118
-1839.431021,400,371.556618
-5592.766576,400,372.332345
-2527.254254,400,373.109882
-3458.6984,400,373.886164
-1604.046833,400,374.648325
-2182.844838,400,376.8336
-2316.269651,400,377.607563
-1949.626154,400,378.38265
-2706.95834,400,379.156677
-2105.9516,400,379.933603
-5403.323469,400,382.120669
-2477.033885,400,382.891481
-5166.354121,400,383.662139
-1988.073848,400,384.435654
-10754.261406,400,385.211464
-2270.50824,400,387.423247
-2222.026219,400,388.192475
-5398.073807,400,388.969703
-6145.012838,400,389.856049
-7107.756801,400,390.503062
-6336.334711,400,391.149577
-469.925508,400,391.79197
-8178.761363,400,392.445264
-4884.799805,400,393.217754
-2638.493957,400,393.988415
-2154.335791,400,396.166523
2227.902501,400,396.924156
-2367.935314,400,397.681919
-2101.564992,400,398.442694
-4057.321519,400,399.203543
-9360.855395,400,401.365216
-4509.301021,400,402.133653
-8517.847299,400,402.897749
-2082.256642,400,403.667493
-4677.082126,400,404.428285
-4114.116189,400,406.583122
-2326.103088,400,407.34246
-1904.802362,400,408.098968
3714.36457,400,408.861113
-3761.809471,400,409.618631
-2827.938928,400,410.374564
-1812.512768,400,412.523335
-2633.452641,400,413.286421
-1977.04829,400,414.052586
-2843.468042,400,414.813468
-2807.621502,400,415.57625
-1875.356724,400,417.722407
-3113.963182,400,418.485852
-3955.280339,400,419.362927
-4370.426961,400,420.001777
-8176.332266,400,420.639204
-5140.208276,400,421.275072
-731.028277,400,421.912997
-4026.204256,400,422.682463
-2342.440802,400,423.444564
-1756.024413,400,424.21012
-1032.654538,400,426.351607
-1820.916846,400,427.107199
-4334.117624,400,427.872617
-4191.97314,400,428.633783
-1803.276445,400,429.39549
-2008.053006,400,431.559312
-2199.18685,400,432.329911
-2342.824484,400,433.102277
-1745.15923,400,433.877539
-1891.066474,400,434.65312
-3123.709193,400,436.851543
-11524.842563,400,437.637005
-1670.667555,400,438.414675
-2037.244782,400,439.194937
-1776.78163,400,439.972692
-8067.401377,400,442.194573
-2158.887911,400,442.973466
-3728.788788,400,443.754648
-2591.923299,400,444.531871
-1764.493409,400,445.308646
-6435.349357,400,447.535825
-1738.724566,400,448.310047
-2162.602625,400,449.203571
-1897.804535,400,449.85601
-4091.923941,400,450.508957
-2464.523071,400,451.169416
-2422.38548,400,451.830714
1728.66291,400,452.615557
-1995.699316,400,453.397079
-2539.422369,400,454.177609
-3540.185055,400,456.387139
-3526.316792,400,457.166721
-2864.776177,400,457.950479
-2451.078706,400,458.729409
-2975.232718,400,459.517071
-5050.320332,400,460.300087
-2128.753274,400,462.478935
-2863.284725,400,463.241554
-4125.382756,400,464.009147
-2154.202057,400,464.769895
-1874.327534,400,465.531269
