#{"t_start": 1612179178.5127592, "env_id": "TargetReachingUR5-v0"}
r,l,t
-6718.461691,400,1349.622239
-6376.675306,400,1350.290328
-6638.747406,400,1350.960599
-5478.144162,400,1351.632614
-6591.882683,400,1353.738194
-6473.041828,400,1354.418662
-6736.62355,400,1355.097436
-5952.178262,400,1355.779455
-6419.175752,400,1356.461559
-5755.358792,400,1358.588982
-6290.445704,400,1359.271361
-6475.897882,400,1359.946792
-6252.914022,400,1360.63306
-5863.176921,400,1361.334182
-6418.063893,400,1363.452449
-6297.3325,400,1364.11979
-6769.082933,400,1364.789445
-6765.451112,400,1365.459242
-5936.840828,400,1366.127591
-6083.2397,400,1368.219012
-6210.353306,400,1368.903784
-6299.326723,400,1369.587101
-6928.625372,400,1370.268775
-6783.48774,400,1370.946836
-6644.269689,400,1373.04404
402.183704,400,1373.861532
-695.57472,400,1374.432085
-1213.962043,400,1375.001906
-1246.69577,400,1375.56726
-684.556429,400,1376.128045
-6280.979079,400,1376.812613
-6540.669855,400,1377.498394
-6491.959925,400,1378.176576
-6135.981776,400,1378.866046
-6588.079877,400,1379.55058
-6258.837552,400,1381.645783
-6864.595426,400,1382.320576
-6705.512741,400,1383.00287
-3331.365323,400,1383.675303
-6481.449863,400,1384.347617
-6359.827232,400,1386.44955
-6718.951324,400,1387.133256
-6811.193115,400,1387.804649
-6310.810181,400,1388.484587
-6819.400198,400,1389.161716
-5960.411261,400,1391.241163
-5819.976825,400,1391.933516
-6840.68625,400,1392.60527
-6368.07308,400,1393.278301
-6287.934476,400,1393.959802
-6683.206202,400,1396.053856
-6228.598555,400,1396.752881
-6433.721155,400,1397.43304
-6717.968593,400,1398.115047
-6497.42868,400,1398.792354
-2391.433041,400,1399.706816
-1193.542187,400,1400.273762
-1057.68968,400,1400.838116
-1494.758571,400,1401.411686
592.378025,400,1401.995281
-6594.614828,400,1404.134789
-6460.350171,400,1404.823483
-6522.445707,400,1405.513005
-6501.059682,400,1406.197424
-6089.561052,400,1406.890823
-6257.100004,400,1409.024689
-6618.545496,400,1409.696478
-6800.883221,400,1410.36386
-6308.313869,400,1411.035533
-6900.492227,400,1411.704966
-6078.247077,400,1413.799661
-5882.326839,400,1414.480632
-6267.08503,400,1415.151294
-6187.22041,400,1415.825365
-6420.820178,400,1416.504513
-6718.954847,400,1418.582453
-6281.888586,400,1419.272903
-6541.761285,400,1419.944812
-6640.9242,400,1420.620346
-6260.28468,400,1421.291423
-5777.241874,400,1423.37534
-6507.16138,400,1424.068192
-5768.665824,400,1424.782283
-7026.841601,400,1425.470377
-6733.204197,400,1426.156121
-1274.90939,400,1426.970031
-1278.18531,400,1427.547761
-1612.57899,400,1428.124669
-1720.127866,400,1428.709294
-728.40313,400,1429.29494
-6385.498525,400,1429.98605
-6319.872484,400,1432.098554
-6375.728518,400,1432.775049
-6580.694353,400,1433.447994
-6438.047025,400,1434.1157
-6588.060778,400,1434.7944
-4396.256209,400,1436.880646
-5694.024089,400,1437.55438
-6490.327394,400,1438.228948
-4940.248398,400,1438.900114
-5974.523931,400,1439.576102
-6317.969501,400,1441.661833
-5429.758216,400,1442.346112
-6101.082271,400,1443.018804
-6551.986419,400,1443.687255
-6315.258997,400,1444.355644
-6273.140847,400,1446.440705
-6248.166397,400,1447.124339
-6278.888657,400,1447.795274
-7099.116775,400,1448.465689
-6549.878163,400,1449.137558
-3784.100443,400,1451.235188
-6556.147049,400,1451.913203
-6658.348405,400,1452.590076
-7142.066535,400,1453.258927
-1170.169191,400,1454.05235
-1219.483989,400,1454.610804
-934.158914,400,1455.181849
-1138.865293,400,1455.742096
-1085.96521,400,1456.285492
-6163.736655,400,1456.966404
-6043.5081,400,1459.073557
-4509.950709,400,1459.775154
-5937.404243,400,1460.46357
-5854.780411,400,1461.164287
-6001.611344,400,1461.852547
-6294.4196,400,1463.973133
-6016.270204,400,1464.645336
-6620.699122,400,1465.316969
-6433.395813,400,1465.987929
-6462.345863,400,1466.666819
-3927.135784,400,1468.773677
-5982.301542,400,1469.447926
-6668.045511,400,1470.11412
-6659.693912,400,1470.788956
-6370.001164,400,1471.458006
-6276.623484,400,1472.13259
-6419.445273,400,1474.219951
-6275.168379,400,1474.899755
-6546.749253,400,1475.570648
-6821.814764,400,1476.238623
-6673.009158,400,1476.903603
-5904.809932,400,1479.024341
-6545.993262,400,1479.718523
-6215.742976,400,1480.414554
-626.113086,400,1481.240545
-1181.906955,400,1481.81133
910.715439,400,1482.390636
-1206.65376,400,1482.959308
540.594198,400,1483.530121
-6840.347576,400,1484.221979
-5788.985313,400,1484.914287
-5941.474605,400,1487.024645
-6211.307661,400,1487.700242
-5732.843071,400,1488.39111
-6344.896107,400,1489.063734
-6159.130158,400,1489.733257
-5585.858854,400,1491.823484
-6403.844049,400,1492.490182
-6003.697705,400,1493.161202
-5902.372037,400,1493.830942
-6180.188015,400,1494.501069
-6106.007457,400,1496.58214
-6354.837069,400,1497.25671
-6495.083459,400,1497.924831
-6521.797448,400,1498.610678
-6347.709858,400,1499.296937
-5836.18145,400,1501.375846
-6474.388764,400,1502.060377
-5701.06899,400,1502.725416
-5974.609222,400,1503.396465
-6267.399879,400,1504.067095
-6142.223941,400,1506.162101
-5969.487359,400,1506.898064
-6469.133667,400,1507.56789
-1085.223127,400,1508.35214
-1019.918811,400,1508.944004
-1038.041732,400,1509.497874
-1083.851136,400,1510.043081
-624.815397,400,1510.625093
-6321.952539,400,1511.304385
-5876.431533,400,1511.983839
-5300.814015,400,1514.089351
