#{"t_start": 1611585935.8372803, "env_id": "TargetReachingUR5-v0"}
r,l,t
-4030.365886,200,226.09601
-4318.028036,200,226.553375
-4019.278295,200,227.011936
-3668.874582,200,227.470228
-4010.277541,200,227.930167
-3742.625182,200,228.386849
-3955.899155,200,228.842832
-3810.931481,200,230.742491
-3372.251179,200,231.200017
-4159.547801,200,231.660576
-4301.158537,200,232.120311
-3601.508476,200,232.576808
-4160.105396,200,233.032531
-4023.870125,200,233.494257
-3988.884766,200,233.954563
-3825.917157,200,234.413683
-4379.793154,200,234.871212
-3877.914409,200,235.332084
-4214.455471,200,237.23097
-4303.907199,200,237.689413
-4040.233226,200,238.147252
-4323.095652,200,238.604122
-4169.566353,200,239.061182
-3567.720391,200,239.521198
-4291.175846,200,239.979844
-4263.457677,200,240.43833
-4359.333004,200,240.899167
-4089.135703,200,241.35678
-3828.672551,200,243.268179
-4691.242198,200,243.743591
-4089.009776,200,244.208883
-4530.590318,200,244.676232
-4314.588483,200,245.141788
-4038.668713,200,245.608376
-4058.336994,200,246.090127
-4266.363872,200,246.554445
-4158.787356,200,247.015355
-3818.257725,200,247.479702
-4314.744769,200,249.410851
-3952.119518,200,249.877923
-4299.969762,200,250.340763
-4164.450496,200,250.804441
-4019.365405,200,251.274775
-4048.741717,200,251.7432
-4048.372366,200,252.205602
-4163.54051,200,252.676277
-4337.894032,200,253.146712
-4060.509605,200,253.613178
-4574.77355,200,255.538254
-4178.715378,200,256.003979
-3972.304893,200,256.47089
-4440.999749,200,256.936894
-4173.122146,200,257.404638
-3987.66209,200,257.874371
-3989.651899,200,258.340082
-4174.9942,200,258.812925
-4382.689924,200,259.283776
-3781.513513,200,259.752939
-4114.48502,200,260.220483
-4562.711608,200,262.150061
-4435.068087,200,262.611512
-4053.793964,200,263.072817
-4183.432096,200,263.536666
-4262.724834,200,263.99737
-3686.493348,200,264.455144
-4019.701394,200,264.915024
-4133.409179,200,265.396829
-4040.262333,200,265.861223
-4554.892664,200,266.321379
-4205.919058,200,268.202403
-4072.268908,200,268.664504
-4337.042452,200,269.124602
-4090.094831,200,269.587317
-3283.973909,200,270.056771
-4201.086907,200,270.515751
-3839.297537,200,270.979525
-4009.591998,200,271.439272
-3994.569445,200,271.900573
-2067.85459,200,272.368176
-4304.10663,200,274.293738
-3811.509506,200,274.751511
-3989.948767,200,275.211529
-4168.121988,200,275.66869
-3340.933005,200,276.126119
-4469.104404,200,276.588074
-3769.634926,200,277.054435
-4323.411454,200,277.514802
-4345.518007,200,277.982489
-4199.274444,200,278.452701
-3901.109368,200,280.344194
-4327.436937,200,280.814681
-4289.400093,200,281.28118
-3972.178053,200,281.740646
-4251.89831,200,282.200983
-4147.573191,200,282.659289
-4009.465641,200,283.126952
-4532.788537,200,283.587604
-4102.917727,200,284.047503
-4184.89712,200,284.505501
-3944.685092,200,284.964149
-4164.840867,200,286.878981
-4058.890927,200,287.344255
-4577.298108,200,287.811752
-4229.822729,200,288.277262
-4269.230965,200,288.745214
-4394.937958,200,289.212704
-4237.441361,200,289.681172
-4183.71611,200,290.145473
-4404.679161,200,290.617931
-4032.140287,200,291.084775
-4234.66113,200,293.027578
-4301.433525,200,293.494599
-3658.800459,200,293.960528
-3722.13568,200,294.427372
-4454.673502,200,294.897918
-4405.725924,200,295.364954
-3999.5166,200,295.832945
-3984.044615,200,296.3026
-3760.781629,200,296.769104
-4184.552981,200,297.234601
-3994.392417,200,299.190479
-3942.449145,200,299.659394
-4096.806973,200,300.125253
-3988.172082,200,300.592094
-4159.016263,200,301.058774
-3280.810919,200,301.556194
-3971.945394,200,302.023643
-4362.042935,200,302.494741
-4294.311594,200,302.962067
-4231.381362,200,303.431834
-3831.548835,200,305.360427
-4574.416059,200,305.820812
-3857.940185,200,306.278187
-4136.299234,200,306.735406
-3932.872212,200,307.19274
-4401.853515,200,307.651114
-4308.403608,200,308.114646
-4077.582433,200,308.571278
-3670.674393,200,309.028319
-3798.04726,200,309.495322
-3938.639796,200,309.953833
-3640.082246,200,311.898833
-3920.26624,200,312.366056
-4103.903961,200,312.837111
-3993.139092,200,313.309258
-4469.621225,200,313.786759
-4368.134867,200,314.257388
-2982.916873,200,314.726385
-4214.85574,200,315.195982
-3817.648932,200,315.661151
-4072.589397,200,316.132435
-4373.71004,200,318.066232
-4240.971606,200,318.53214
-3810.101969,200,318.997654
-4133.637995,200,319.464919
-4136.197471,200,319.939508
-4183.007546,200,320.404966
-4127.654102,200,320.868199
-4405.017652,200,321.335284
-3861.223643,200,321.801005
-3984.362745,200,322.265097
-3675.076805,200,324.183966
-4200.611633,200,324.644277
-4101.613362,200,325.101448
-3993.903854,200,325.560319
-3862.55641,200,326.020264
-4039.859089,200,326.480489
-4038.317949,200,326.94295
-3973.969131,200,327.400527
-4089.910126,200,327.861423
-4212.318604,200,328.323169
-3724.262267,200,330.222336
-4089.350321,200,330.681366
-4484.402043,200,331.150257
-3837.938115,200,331.608247
-3683.732515,200,332.065587
-3837.583286,200,332.523989
-4171.612065,200,332.986021
-4343.942975,200,333.449452
-4316.286703,200,333.908775
-3926.364255,200,334.368818
-4152.664404,200,336.262225
-3848.00627,200,336.722227
-4074.203163,200,337.182105
-3728.009686,200,337.639907
-4025.982975,200,338.100497
-3890.709022,200,338.556467
-3982.430069,200,339.014569
-3775.17745,200,339.475779
-4208.548135,200,339.93578
-4020.441456,200,340.392738
-4029.54951,200,340.848297
-3670.169454,200,342.750222
-4250.38005,200,343.221202
-3912.468251,200,343.686701
-4090.845269,200,344.150953
-3929.703301,200,344.615332
-4308.996696,200,345.08118
-4219.467899,200,345.547502
-3950.00967,200,346.017988
-4023.417584,200,346.490383
-4163.71312,200,346.954581
-3929.027324,200,348.881147
-4023.810038,200,349.346195
-4027.649006,200,349.813594
-4071.913117,200,350.289382
-4170.169177,200,350.764976
